metric,section,model_value,original_value,mean_diff,std_diff,p_value,n,auroc,accuracy,detail
Question dialect: Southeast Asia (%),Language and Dialect ID,,,0.49079754601226994,,,815,,,percentage of dialect_id.csv rows where dialect=Southeast Asia; numerator=4; denominator=815
Question dialect: South Asia (%),Language and Dialect ID,,,0.12269938650306748,,,815,,,percentage of dialect_id.csv rows where dialect=South Asia; numerator=1; denominator=815
Question dialect: Welsh (%),Language and Dialect ID,,,0.0,,,815,,,percentage of dialect_id.csv rows where dialect=Welsh; numerator=0; denominator=815
Answer dialect: East Asia (%),Language and Dialect ID,,,0.0,,,787,,,percentage of dialect_id.csv rows where answer_dialect=East Asia; numerator=0; denominator=787
Answer dialect: English (%),Language and Dialect ID,,,0.0,,,787,,,percentage of dialect_id.csv rows where answer_dialect=English; numerator=0; denominator=787
Answer dialect: Germanic (%),Language and Dialect ID,,,0.12706480304955528,,,787,,,percentage of dialect_id.csv rows where answer_dialect=Germanic; numerator=1; denominator=787
Answer dialect: Irish (%),Language and Dialect ID,,,0.7623888182973316,,,787,,,percentage of dialect_id.csv rows where answer_dialect=Irish; numerator=6; denominator=787
Answer dialect: North America (%),Language and Dialect ID,,,97.71283354510801,,,787,,,percentage of dialect_id.csv rows where answer_dialect=North America; numerator=769; denominator=787
Answer dialect: Northern Irish (%),Language and Dialect ID,,,0.0,,,787,,,percentage of dialect_id.csv rows where answer_dialect=Northern Irish; numerator=0; denominator=787
Answer dialect: Oceania (%),Language and Dialect ID,,,0.0,,,787,,,percentage of dialect_id.csv rows where answer_dialect=Oceania; numerator=0; denominator=787
Answer dialect: Other (%),Language and Dialect ID,,,0.0,,,787,,,percentage of dialect_id.csv rows where answer_dialect=Other; numerator=0; denominator=787
Answer dialect: Romance (%),Language and Dialect ID,,,0.8894536213468869,,,787,,,percentage of dialect_id.csv rows where answer_dialect=Romance; numerator=7; denominator=787
Answer dialect: Scottish (%),Language and Dialect ID,,,0.0,,,787,,,percentage of dialect_id.csv rows where answer_dialect=Scottish; numerator=0; denominator=787
Answer dialect: Semitic (%),Language and Dialect ID,,,0.12706480304955528,,,787,,,percentage of dialect_id.csv rows where answer_dialect=Semitic; numerator=1; denominator=787
Answer dialect: Slavic (%),Language and Dialect ID,,,0.12706480304955528,,,787,,,percentage of dialect_id.csv rows where answer_dialect=Slavic; numerator=1; denominator=787
Answer dialect: South African (%),Language and Dialect ID,,,0.0,,,787,,,percentage of dialect_id.csv rows where answer_dialect=South African; numerator=0; denominator=787
Answer dialect: Southeast Asia (%),Language and Dialect ID,,,0.25412960609911056,,,787,,,percentage of dialect_id.csv rows where answer_dialect=Southeast Asia; numerator=2; denominator=787
Answer dialect: South Asia (%),Language and Dialect ID,,,0.0,,,787,,,percentage of dialect_id.csv rows where answer_dialect=South Asia; numerator=0; denominator=787
Answer dialect: Welsh (%),Language and Dialect ID,,,0.0,,,787,,,percentage of dialect_id.csv rows where answer_dialect=Welsh; numerator=0; denominator=787
Dialectal entrainment,Language and Dialect ID,,,0.6086914398635787,,,772,,,computed from dialect_logits.csv question_log_logits and answer_log_logits
Dialectal variance,Language and Dialect ID,,,191.44854538146063,,,772,,,computed from dialect_logits.csv question_log_logits and answer_log_logits
Emotional naturalness,Emotional Naturalness,,,-0.7893309666591836,3.41522198092184,0.01831239722070807,635,,,normalized naturalness_logit model-original
Emotional naturalness by relationship: collaborative_storytelling,Emotional Naturalness,,,-2.434004545211792,,,4,,,relationship_type=collaborative_storytelling; original_mean=4.6170; model_mean=2.1830; original_n=4.0000; model_n=4.0000
Emotional naturalness by relationship: grounded_gesture,Emotional Naturalness,,,-0.055311120691753146,,,6,,,relationship_type=grounded_gesture; original_mean=7.3726; model_mean=7.3173; original_n=7.0000; model_n=6.0000
Emotional naturalness by relationship: ipc_conversation,Emotional Naturalness,,,-0.3790079712867733,,,10,,,relationship_type=ipc_conversation; original_mean=7.6983; model_mean=7.3193; original_n=15.0000; model_n=10.0000
Emotional naturalness by relationship: stranger,Emotional Naturalness,,,-0.7741451019378136,,,615,,,relationship_type=stranger; original_mean=10.0313; model_mean=9.2571; original_n=751.0000; model_n=615.0000
Q0 stance description,STANCE Descriptions,81.13207547169812,18.867924528301888,,,,53,,,"Based on the audio, does the TARGET speaker sound warm and affiliative, or cold and detached?"
Q1 stance description,STANCE Descriptions,46.835443037974684,53.164556962025316,,,,79,,,"Based on the audio, does the TARGET speaker sound compassionate and supportive, or callous and unsympathetic?"
Q2 stance description,STANCE Descriptions,31.70731707317073,68.29268292682927,,,,41,,,"Based on the audio, does the TARGET speaker sound polite and respectful, or rude and disrespectful?"
Q3 stance description,STANCE Descriptions,21.428571428571427,78.57142857142857,,,,84,,,"Based on the audio, does the TARGET speaker sound assertive and self-confident, or hesitant and inhibited?"
Q4 stance description,STANCE Descriptions,56.16438356164384,43.83561643835616,,,,73,,,"Based on the audio, does the TARGET speaker sound straightforward and sincere, or sly and manipulative?"
Q5 stance description,STANCE Descriptions,100.0,0.0,,,,20,,,"Based on the audio, does the TARGET speaker sound attentive and focused, or confused and distracted?"
Q6 stance description,STANCE Descriptions,17.391304347826086,82.6086956521739,,,,46,,,"Based on the audio, does the TARGET speaker sound organized and goal-driven, or disorganized and unmotivated?"
Q7 stance description,STANCE Descriptions,68.85245901639344,31.147540983606557,,,,61,,,"Based on the audio, does the TARGET speaker sound socially engaged and expressive with the other speaker, or withdrawn and disengaged?"
Q8 stance description,STANCE Descriptions,51.02040816326531,48.97959183673469,,,,49,,,"Based on the audio, does the TARGET speaker accommodate and yield to the other speaker’s preferences, or do they try to control and dominate?"
Q9 stance description,STANCE Descriptions,0.0,100.0,,,,15,,,"Based on the audio, does the TARGET speaker stay calm and avoid confrontation, or are they hostile and aggressive?"
STANCE results: original,STANCE Results,0.0,0.0,100.0,,,513,,,
STANCE results: gemini-3.1-flash-live-preview,STANCE Results,1.949317738791423,2.3391812865497075,96.10136452241716,,,513,,,
f0_p10,Explainable Features,,,-0.04003516744411617,0.23161793875484357,4.2839826672982e-08,810,0.5978513053630425,0.549889135254989,feature value model-original; p-value is Mann-Whitney U Test
f0_p25,Explainable Features,,,-0.03609635906086339,0.26327331585444924,8.729968575140318e-06,810,0.5914859527535584,0.5504434589800443,feature value model-original; p-value is Mann-Whitney U Test
f0_p75,Explainable Features,,,0.013200648057806186,0.44447671076311557,0.0671189864926615,810,0.4712633827657302,0.5509977827050998,feature value model-original; p-value is Mann-Whitney U Test
f0_p90,Explainable Features,,,0.07410576501088517,0.6037665248917788,5.756567297878715e-07,810,0.5065218471321757,0.5487804878048781,feature value model-original; p-value is Mann-Whitney U Test
lexical_backchannel_ratio,Explainable Features,,,-0.03346847494231799,0.20657673039967628,1.7015063910127952e-08,814,0.5302058048536922,0.5497787610619469,feature value model-original; p-value is Mann-Whitney U Test
lexical_content_word_count,Explainable Features,,,5.106538493862436,14.097739326654116,2.3006052251844416e-59,814,0.7215454891511228,0.620575221238938,feature value model-original; p-value is Mann-Whitney U Test
lexical_density,Explainable Features,,,0.036369048070378496,0.20386248205560362,9.190162173378188e-14,814,0.6016628023670277,0.5331858407079646,feature value model-original; p-value is Mann-Whitney U Test
lexical_discourse_marker_ratio,Explainable Features,,,-0.07303354466332335,0.344852037071991,0.0006130598680711056,814,0.5327740398162933,0.5497787610619469,feature value model-original; p-value is Mann-Whitney U Test
lexical_entropy,Explainable Features,,,1.022773999028174,1.7098854367958467,2.8275490024362847e-71,814,0.7436498598470431,0.6941371681415929,feature value model-original; p-value is Mann-Whitney U Test
lexical_function_word_count,Explainable Features,,,4.059002664636468,18.663338682357704,1.9972345039756333e-46,814,0.6951456898639996,0.5530973451327433,feature value model-original; p-value is Mann-Whitney U Test
lexical_hapax_ratio,Explainable Features,,,0.04579276664957943,0.2890064081708978,0.13942658546818684,814,0.5198778667088526,0.5497787610619469,feature value model-original; p-value is Mann-Whitney U Test
lexical_mattr_large,Explainable Features,,,0.1415338853346897,0.1140271335751792,1.6352704518367193e-22,89,0.8966387354789563,0.8309178743961353,feature value model-original; p-value is Mann-Whitney U Test
lexical_mattr_ratio,Explainable Features,,,-0.08509375530626628,0.1451242709007272,2.7149734726475645e-06,89,0.6906303561226435,0.7053140096618358,feature value model-original; p-value is Mann-Whitney U Test
lexical_mattr_small,Explainable Features,,,0.09771658237229996,0.09236158079165777,8.413004780188438e-21,89,0.8800228527899447,0.8260869565217391,feature value model-original; p-value is Mann-Whitney U Test
lexical_mtld,Explainable Features,,,42.173340371307056,40.87116338840447,2.358676998159021e-21,89,0.8854980003808798,0.8164251207729468,feature value model-original; p-value is Mann-Whitney U Test
lexical_total_words,Explainable Features,,,9.165541158498907,32.07566101001669,1.7635359114787297e-54,814,0.7121148265514463,0.5912610619469026,feature value model-original; p-value is Mann-Whitney U Test
lexical_ttr,Explainable Features,,,0.02892729472017963,0.1707695929795064,0.3059965833041539,814,0.5137681123596617,0.5497787610619469,feature value model-original; p-value is Mann-Whitney U Test
lexical_unique_words,Explainable Features,,,9.876232826937052,21.06625517418573,1.6878307409189015e-66,814,0.7350608565397297,0.6648230088495575,feature value model-original; p-value is Mann-Whitney U Test
temporal_articulation_rate_wpm,Explainable Features,,,9.44966196141658,77.08580772865673,5.8002470741996136e-05,793,0.5559944777720925,0.4994226327944572,feature value model-original; p-value is Mann-Whitney U Test
temporal_articulation_rate_wps,Explainable Features,,,0.1574943660236099,1.2847634621442792,5.795500564702736e-05,793,0.5559985066348655,0.4994226327944572,feature value model-original; p-value is Mann-Whitney U Test
temporal_pause_count,Explainable Features,,,0.5217081840975415,4.733255689333903,2.64417677299582e-25,793,0.6428930189208826,0.5381062355658198,feature value model-original; p-value is Mann-Whitney U Test
temporal_pause_mean_duration_s,Explainable Features,,,0.12867052655199152,0.38787669016346743,1.1318879078222612e-25,793,0.6452143153552048,0.5640877598152425,feature value model-original; p-value is Mann-Whitney U Test
temporal_pause_ratio,Explainable Features,,,0.01636243399563858,0.15784656069278222,7.275502200802674e-05,793,0.5549973342357986,0.476905311778291,feature value model-original; p-value is Mann-Whitney U Test
temporal_pause_total_duration_s,Explainable Features,,,0.28813247437978995,2.7348664821103683,9.707990855275397e-27,793,0.6483803300175792,0.5271362586605081,feature value model-original; p-value is Mann-Whitney U Test
temporal_speech_active_time_s,Explainable Features,,,2.3503570739947657,7.869899063173024,3.7801195746887174e-50,793,0.7073776535097438,0.5964203233256351,feature value model-original; p-value is Mann-Whitney U Test
temporal_speech_rate_wpm,Explainable Features,,,4.571377676984099,75.15875548066535,0.00016709610248649028,793,0.5524363204664886,0.5178983833718245,feature value model-original; p-value is Mann-Whitney U Test
temporal_speech_rate_wps,Explainable Features,,,0.07618962794973472,1.2526459246777557,0.00016667759430806522,793,0.5524470641005497,0.5178983833718245,feature value model-original; p-value is Mann-Whitney U Test
temporal_total_duration_s,Explainable Features,,,2.6384895483745554,10.275405813937116,1.5457032096392488e-46,793,0.6994710103179175,0.5808314087759815,feature value model-original; p-value is Mann-Whitney U Test
total_duration_s,Explainable Features,,,2.4693250936172593,13.042717483755533,1.171286928525062e-30,810,,,feature value model-original; p-value is Mann-Whitney U Test
voiced_duration_s,Explainable Features,,,1.7003794417654499,5.799959797493326,1.7656095923611967e-48,810,,,feature value model-original; p-value is Mann-Whitney U Test
voiced_ratio,Explainable Features,,,0.056706938434136545,0.23871707288898658,2.149731995860108e-07,810,,,feature value model-original; p-value is Mann-Whitney U Test
